player_name,team,season,round,date,opponent,roll3_mean,roll5_mean,roll10_mean,roll5_std,roll10_std,lag1,games_history,tog_roll5_mean,cp_roll5_mean,up_roll5_mean,cl_roll5_mean,i50_roll5_mean,mg_roll5_mean,rest_days,opp_allow_disposals,opp_allow_kicks,opp_allow_handballs,opp_allow_cp,opp_allow_up,opp_allow_clearances,opp_allow_i50,opp_allow_mg,target_disposals
Ned Long,Collingwood,2025,R16,2025-06-28,Eagles,19.666666666666668,21.4,20.9,5.594640292279746,5.586690532964138,14.0,14.0,74.4,9.2,12.0,3.0,3.4,228.2,7.0,372.5,218.6,153.9,136.5,230.4,42.0,57.2,6198.0,21.0
Ned Long,Collingwood,2025,R17,2025-07-04,Blues,18.666666666666668,21.8,20.1,5.449770637375485,4.817791102892602,21.0,15.0,75.2,8.8,12.6,3.2,3.2,229.6,6.0,353.4,203.7,149.7,128.7,216.1,35.6,48.8,5830.4,16.0
Ned Long,Collingwood,2025,R18,2025-07-11,Suns,17.0,19.2,19.6,4.08656334834051,4.971027168615266,16.0,16.0,75.6,7.4,11.4,2.2,2.8,214.8,7.0,351.0,204.3,146.7,131.0,211.8,36.3,49.5,5956.6,12.0
Ned Long,Collingwood,2025,R19,2025-07-20,Dockers,16.333333333333332,16.8,18.6,4.08656334834051,5.420127099780759,12.0,17.0,75.8,6.0,10.6,1.6,2.8,218.4,9.0,350.4,209.0,141.3,133.6,209.3,37.1,49.1,5713.0,19.0
Ned Long,Collingwood,2025,R20,2025-07-27,Tigers,15.666666666666666,16.4,18.7,3.646916505762094,5.417051268397268,19.0,18.0,78.0,6.4,10.0,2.2,3.6,235.2,7.0,390.1,224.3,165.8,129.0,254.0,37.8,55.7,6079.2,23.0
Ned Long,Collingwood,2025,R21,2025-08-02,Lions,18.0,18.2,19.8,4.324349662087931,5.00666222813829,23.0,19.0,78.8,7.4,10.8,3.2,4.0,279.6,6.0,342.1,198.7,143.4,129.6,203.7,35.7,50.1,5889.8,9.0
Ned Long,Collingwood,2025,R22,2025-08-07,Hawks,17.0,15.8,18.8,5.540758070878027,6.069962474714687,9.0,20.0,79.2,7.4,9.0,2.8,4.0,253.4,5.0,344.7,204.4,140.3,131.9,202.7,39.9,51.4,5853.8,10.0
Ned Long,Collingwood,2025,R23,2025-08-16,Crows,14.0,14.6,16.9,6.107372593840988,5.466056876558985,10.0,21.0,76.8,6.6,8.4,2.6,4.0,229.2,9.0,342.6,203.0,139.6,135.0,199.0,40.1,50.9,5828.7,22.0
Ned Long,Collingwood,2025,R24,2025-08-22,Demons,13.666666666666666,16.6,16.7,6.6558245169174945,5.207899981971833,22.0,22.0,74.6,8.0,8.6,4.0,4.2,245.6,6.0,361.6,214.0,147.7,124.3,227.0,35.8,49.1,5925.3,17.0
Ned Long,Collingwood,2025,QF,2025-09-04,Crows,16.333333333333332,16.2,16.3,6.534523701081817,4.9899899799498595,17.0,23.0,72.4,7.0,8.6,4.0,3.4,236.8,13.0,342.6,203.0,139.6,135.0,199.0,40.1,50.9,5828.7,23.0
Ned Long,Collingwood,2025,PF,2025-09-20,Lions,20.666666666666668,16.2,17.2,6.534523701081817,5.329165037789691,23.0,24.0,73.0,7.4,8.2,3.8,3.2,224.2,16.0,342.1,198.7,143.4,129.6,203.7,35.7,50.1,5889.8,13.0
Ned Long,Collingwood,2024,R20,2024-07-28,Tigers,8.666666666666666,8.666666666666666,8.666666666666666,0.5773502691896257,0.5773502691896257,8.0,3.0,60.0,3.0,5.666666666666667,0.0,2.0,91.66666666666667,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
Ned Long,Collingwood,2024,R21,2024-08-03,Blues,8.333333333333334,8.5,8.5,0.5773502691896257,0.5773502691896257,8.0,4.0,62.75,2.5,5.75,0.0,1.75,91.25,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
Ned Long,Collingwood,2024,R22,2024-08-09,Swans,7.666666666666667,8.2,8.2,0.8366600265340756,0.8366600265340756,7.0,5.0,62.0,2.4,5.6,0.4,1.4,80.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
Ned Long,Collingwood,2024,R23,2024-08-17,Lions,9.333333333333334,9.0,9.0,2.345207879911715,2.0976176963403033,13.0,6.0,67.2,3.2,5.4,1.0,1.4,115.2,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Lachlan Schultz,Collingwood,2026,R4,2026-04-02,Lions,17.333333333333332,17.333333333333332,17.333333333333332,2.5166114784235836,2.5166114784235836,17.0,3.0,82.0,6.0,10.666666666666666,1.0,2.6666666666666665,286.6666666666667,6.0,348.2,195.8,152.5,116.8,218.5,28.5,54.0,5888.5,10.0
Lachlan Schultz,Collingwood,2025,R4,2025-04-03,Blues,14.666666666666666,14.666666666666666,14.666666666666666,4.041451884327381,4.041451884327381,17.0,3.0,81.66666666666667,5.666666666666667,8.666666666666666,1.0,1.0,206.66666666666666,13.0,353.4,203.7,149.7,128.7,216.1,35.6,48.8,5830.4,18.0
Lachlan Schultz,Collingwood,2025,R8,2025-05-03,Cats,17.333333333333332,15.5,15.5,3.696845502136472,3.696845502136472,18.0,4.0,82.25,6.0,9.0,1.25,1.75,259.75,30.0,356.1,206.4,149.7,128.9,218.7,37.9,49.5,5757.5,15.0
Lachlan Schultz,Collingwood,2025,R9,2025-05-08,Dockers,16.666666666666668,15.4,15.4,3.2093613071762426,3.2093613071762426,15.0,5.0,82.4,5.6,9.6,1.2,2.2,258.2,5.0,350.4,209.0,141.3,133.6,209.3,37.1,49.1,5713.0,10.0
Lachlan Schultz,Collingwood,2025,R12,2025-05-30,Hawks,14.333333333333334,15.4,14.5,3.2093613071762426,3.6193922141707713,10.0,6.0,79.6,6.4,9.2,1.6,2.8,241.4,22.0,344.7,204.4,140.3,131.9,202.7,39.9,51.4,5853.8,13.0
Lachlan Schultz,Collingwood,2025,R18,2025-07-11,Suns,12.666666666666666,14.6,14.285714285714286,3.2093613071762426,3.3523268393901033,13.0,7.0,76.8,5.8,9.0,1.6,3.0,247.6,42.0,351.0,204.3,146.7,131.0,211.8,36.3,49.5,5956.6,10.0
Lachlan Schultz,Collingwood,2025,R19,2025-07-20,Dockers,11.0,13.2,13.75,3.420526275297414,3.453776401067595,10.0,8.0,75.0,5.4,8.4,1.2,3.0,219.4,9.0,350.4,209.0,141.3,133.6,209.3,37.1,49.1,5713.0,10.0
Lachlan Schultz,Collingwood,2025,R20,2025-07-27,Tigers,11.0,11.6,13.333333333333334,2.3021728866442674,3.4641016151377544,10.0,9.0,72.8,5.2,7.4,1.2,2.2,160.0,7.0,390.1,224.3,165.8,129.0,254.0,37.8,55.7,6079.2,19.0
Lachlan Schultz,Collingwood,2025,R21,2025-08-02,Lions,13.0,12.4,13.9,3.9115214431215892,3.725288952252936,19.0,10.0,71.6,6.2,7.8,1.2,1.6,159.0,6.0,342.1,198.7,143.4,129.6,203.7,35.7,50.1,5889.8,17.0
Lachlan Schultz,Collingwood,2025,R22,2025-08-07,Hawks,15.333333333333334,13.8,14.6,4.08656334834051,3.565264521898917,17.0,11.0,75.6,6.4,8.4,0.8,1.2,186.4,5.0,344.7,204.4,140.3,131.9,202.7,39.9,51.4,5853.8,12.0
Lachlan Schultz,Collingwood,2025,R23,2025-08-16,Crows,16.0,13.6,14.1,4.159326868617084,3.5418137224371984,12.0,12.0,78.0,5.6,8.8,0.8,1.2,199.2,9.0,342.6,203.0,139.6,135.0,199.0,40.1,50.9,5828.7,17.0
Lachlan Schultz,Collingwood,2025,R24,2025-08-22,Demons,15.333333333333334,15.0,14.1,3.8078865529319543,3.5418137224371984,17.0,13.0,79.6,5.4,10.0,0.8,1.2,210.2,6.0,361.6,214.0,147.7,124.3,227.0,35.8,49.1,5925.3,16.0
Lachlan Schultz,Collingwood,2025,QF,2025-09-04,Crows,15.0,16.2,13.9,2.588435821108957,3.3482997343593826,16.0,14.0,81.8,5.4,11.0,0.4,1.8,255.8,13.0,342.6,203.0,139.6,135.0,199.0,40.1,50.9,5828.7,18.0
Lachlan Schultz,Collingwood,2025,PF,2025-09-20,Lions,17.0,16.0,14.2,2.345207879911715,3.583914681524163,18.0,15.0,82.4,4.8,10.4,0.8,2.6,252.8,16.0,342.1,198.7,143.4,129.6,203.7,35.7,50.1,5889.8,13.0
Lachlan Schultz,Collingwood,2024,R3,2024-03-28,Lions,12.333333333333334,12.333333333333334,12.333333333333334,3.214550253664318,3.214550253664318,11.0,3.0,80.33333333333333,3.6666666666666665,8.333333333333334,0.3333333333333333,3.6666666666666665,227.33333333333334,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
Lachlan Schultz,Collingwood,2024,R4,2024-04-07,Hawks,10.0,11.5,11.5,3.1091263510296048,3.1091263510296048,9.0,4.0,82.0,3.25,8.0,0.25,3.5,208.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
Lachlan Schultz,Collingwood,2024,R6,2024-04-20,Power,11.0,11.8,11.8,2.7748873851023217,2.7748873851023217,13.0,5.0,81.2,3.6,7.8,0.6,3.0,201.2,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
Lachlan Schultz,Collingwood,2024,R7,2024-04-25,Bombers,10.666666666666666,10.6,11.5,1.51657508881031,2.588435821108957,10.0,6.0,80.8,3.2,7.0,0.6,2.2,176.6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
Lachlan Schultz,Collingwood,2024,R8,2024-05-03,Blues,12.0,11.2,11.714285714285714,1.7888543819998317,2.4299715851758235,13.0,7.0,81.0,2.8,7.6,0.8,2.0,178.8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
Lachlan Schultz,Collingwood,2024,R10,2024-05-18,Crows,11.0,11.0,11.5,1.8708286933869707,2.32992949004287,10.0,8.0,80.6,3.2,7.0,1.0,1.8,153.2,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
Lachlan Schultz,Collingwood,2024,R11,2024-05-24,Dockers,11.0,11.2,11.333333333333334,1.6431676725154984,2.23606797749979,10.0,9.0,80.4,3.8,6.8,1.0,1.8,169.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
Lachlan Schultz,Collingwood,2024,R12,2024-05-31,Bulldogs,11.666666666666666,11.6,11.7,2.3021728866442674,2.406010991015812,15.0,10.0,82.4,3.4,7.4,0.8,2.0,193.8,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
Lachlan Schultz,Collingwood,2024,R13,2024-06-10,Demons,13.0,12.4,11.5,2.3021728866442674,2.068278940998476,14.0,11.0,83.8,3.4,8.4,0.8,1.8,204.2,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
Lachlan Schultz,Collingwood,2024,R14,2024-06-16,Kangaroos,12.666666666666666,11.6,11.4,2.701851217221259,2.1705094128132942,9.0,12.0,84.2,4.2,7.2,1.0,1.6,180.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
Lachlan Schultz,Collingwood,2024,R17,2024-07-05,Bombers,11.333333333333334,11.8,11.4,2.588435821108957,2.1705094128132942,11.0,13.0,84.6,4.4,7.2,0.8,1.4,199.6,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
Lachlan Schultz,Collingwood,2024,R18,2024-07-12,Cats,9.666666666666666,11.6,11.4,2.792848008753788,2.1705094128132942,9.0,14.0,85.2,3.8,7.4,0.8,0.8,175.4,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
Lachlan Schultz,Collingwood,2024,R20,2024-07-28,Tigers,10.0,10.6,11.1,2.073644135332772,2.1317702607092643,10.0,15.0,81.0,4.2,6.2,0.8,0.8,144.4,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
Lachlan Schultz,Collingwood,2024,R21,2024-08-03,Blues,10.333333333333334,10.2,11.3,1.3038404810405297,2.110818693198342,12.0,16.0,80.2,4.4,5.8,1.2,1.2,161.4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
Lachlan Schultz,Collingwood,2024,R22,2024-08-09,Swans,13.0,11.8,11.7,3.1144823004794873,2.7507574714370344,17.0,17.0,79.6,4.8,6.8,0.8,1.4,190.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
Lachlan Schultz,Collingwood,2024,R23,2024-08-17,Lions,14.0,12.2,12.0,3.1144823004794873,2.70801280154532,13.0,18.0,80.0,4.6,7.8,0.8,1.8,188.6,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
Lachlan Schultz,Collingwood,2024,R24,2024-08-23,Demons,15.333333333333334,13.6,12.6,2.8809720581775866,2.8751811537130436,16.0,19.0,78.2,5.2,8.8,1.2,2.2,217.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
Mason Wood,St Kilda,2026,R3,2026-03-28,Lions,16.0,16.0,16.0,3.605551275463989,3.605551275463989,20.0,3.0,80.33333333333333,6.0,9.666666666666666,2.3333333333333335,3.0,281.0,7.0,348.2,195.8,152.5,116.8,218.5,28.5,54.0,5888.5,14.0
Mason Wood,St Kilda,2025,R4,2025-04-06,Power,19.0,19.0,19.0,6.082762530298219,6.082762530298219,16.0,3.0,90.0,5.666666666666667,14.333333333333334,0.3333333333333333,2.3333333333333335,343.6666666666667,8.0,353.0,211.2,141.8,137.0,205.6,40.1,55.0,6018.1,13.0
Mason Wood,St Kilda,2025,R5,2025-04-13,Giants,18.333333333333332,17.5,17.5,5.802298395176403,5.802298395176403,13.0,4.0,90.0,5.25,13.0,0.5,2.25,327.0,7.0,343.5,200.8,142.7,133.0,202.8,38.9,55.8,5979.5,16.0
Mason Wood,St Kilda,2025,R6,2025-04-20,Bulldogs,15.0,17.2,17.2,5.06951674225463,5.06951674225463,16.0,5.0,89.6,5.0,12.6,0.4,2.6,337.0,7.0,351.6,204.4,147.1,129.8,212.9,35.3,47.6,5662.2,16.0
Mason Wood,St Kilda,2025,R7,2025-04-26,Lions,15.0,17.4,17.0,4.979959839195493,4.560701700396552,16.0,6.0,88.0,5.0,12.6,0.6,2.8,332.8,6.0,342.1,198.7,143.4,129.6,203.7,35.7,50.1,5889.8,8.0
Mason Wood,St Kilda,2025,R10,2025-05-18,Eagles,13.333333333333334,13.8,15.714285714285714,3.492849839314596,5.376314900074391,8.0,7.0,81.8,3.8,10.2,0.4,3.0,294.6,22.0,372.5,218.6,153.9,136.5,230.4,42.0,57.2,6198.0,10.0
Mason Wood,St Kilda,2025,R11,2025-05-25,Suns,11.333333333333334,12.6,15.0,3.5777087639996634,5.3718844791323335,10.0,8.0,83.4,4.0,8.4,0.6,3.0,269.4,7.0,351.0,204.3,146.7,131.0,211.8,36.3,49.5,5956.6,16.0
Mason Wood,St Kilda,2025,R12,2025-06-01,Demons,11.333333333333334,13.2,15.11111111111111,3.8987177379235853,5.035981643246043,16.0,9.0,83.2,3.4,9.6,0.4,3.2,288.6,7.0,361.6,214.0,147.7,124.3,227.0,35.8,49.1,5925.3,15.0
Mason Wood,St Kilda,2025,R14,2025-06-12,Bulldogs,13.666666666666666,13.0,15.1,3.7416573867739413,4.748099034818508,15.0,10.0,83.2,3.4,9.8,0.8,3.0,273.0,11.0,351.6,204.4,147.1,129.8,212.9,35.3,47.6,5662.2,16.0
Mason Wood,St Kilda,2025,R15,2025-06-21,Magpies,15.666666666666666,13.0,15.2,3.7416573867739413,4.756282395129858,16.0,11.0,84.4,3.0,9.8,0.6,2.6,283.6,9.0,355.8,209.4,146.4,131.1,215.3,38.2,48.4,5761.2,15.0
Mason Wood,St Kilda,2025,R16,2025-06-29,Dockers,15.333333333333334,14.4,14.1,2.5099800796022267,2.8848262031225076,15.0,12.0,88.0,3.4,10.8,0.6,2.4,287.0,8.0,350.4,209.0,141.3,133.6,209.3,37.1,49.1,5713.0,15.0
Mason Wood,St Kilda,2025,R17,2025-07-05,Hawks,15.333333333333334,15.4,14.0,0.5477225575051661,2.8284271247461903,15.0,13.0,88.0,4.4,11.2,0.4,2.4,300.0,6.0,344.7,204.4,140.3,131.9,202.7,39.9,51.4,5853.8,14.0
Mason Wood,St Kilda,2025,R18,2025-07-13,Swans,14.666666666666666,15.0,14.1,0.7071067811865476,2.8067379246694513,14.0,14.0,87.0,5.4,10.0,0.6,2.8,293.6,8.0,348.5,205.1,143.4,127.5,212.3,35.5,51.6,5763.7,24.0
Mason Wood,St Kilda,2025,R19,2025-07-20,Cats,17.666666666666668,16.8,14.9,4.08656334834051,4.201851443775179,24.0,15.0,88.0,6.8,10.2,1.2,3.4,342.4,7.0,356.1,206.4,149.7,128.9,218.7,37.9,49.5,5757.5,10.0
Mason Wood,St Kilda,2025,R20,2025-07-27,Demons,16.0,15.6,14.3,5.128352561983234,4.4484703987875305,10.0,16.0,86.6,6.6,9.4,1.6,3.2,320.8,7.0,361.6,214.0,147.7,124.3,227.0,35.8,49.1,5925.3,17.0
Mason Wood,St Kilda,2025,R21,2025-08-03,Kangaroos,17.0,16.0,15.2,5.1478150704935,3.9101008796307144,17.0,17.0,88.2,7.6,9.2,1.8,3.0,314.8,7.0,348.4,201.4,147.0,130.4,213.3,37.8,55.7,5776.2,15.0
Mason Wood,St Kilda,2025,R22,2025-08-09,Tigers,14.0,16.0,15.7,5.1478150704935,3.465704994818675,15.0,18.0,87.8,7.0,9.6,2.0,3.0,284.6,6.0,390.1,224.3,165.8,129.0,254.0,37.8,55.7,6079.2,19.0
Mason Wood,St Kilda,2025,R23,2025-08-15,Bombers,17.0,17.0,16.0,5.1478150704935,3.6209268304000717,19.0,19.0,89.8,6.4,11.0,1.8,2.2,260.4,6.0,376.6,222.2,154.4,127.5,242.9,35.3,54.6,5985.3,8.0
Mason Wood,St Kilda,2025,R24,2025-08-24,Giants,14.0,13.8,15.3,4.658325879540846,4.4234225060089685,8.0,20.0,89.2,5.0,9.4,0.8,1.0,179.0,9.0,343.5,200.8,142.7,133.0,202.8,38.9,55.8,5979.5,4.0
Mason Wood,St Kilda,2024,R9,2024-05-11,Hawks,12.666666666666666,12.666666666666666,12.666666666666666,8.736894948054104,8.736894948054104,20.0,3.0,60.0,2.3333333333333335,11.0,0.6666666666666666,1.3333333333333333,245.33333333333334,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
Mason Wood,St Kilda,2024,R10,2024-05-18,Dockers,14.666666666666666,14.75,14.75,8.261355820929152,8.261355820929152,21.0,4.0,66.5,4.0,11.5,0.75,1.5,266.25,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
Mason Wood,St Kilda,2024,R11,2024-05-26,Demons,21.0,16.2,16.2,7.854934754662192,7.854934754662192,22.0,5.0,70.8,4.2,12.8,0.8,2.0,277.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
Mason Wood,St Kilda,2024,R12,2024-06-01,Eagles,23.333333333333332,18.6,18.0,9.126883367283709,8.294576541331088,27.0,6.0,71.2,5.8,13.4,0.8,2.6,292.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
Mason Wood,St Kilda,2024,R13,2024-06-08,Suns,23.666666666666668,22.4,18.571428571428573,2.701851217221259,7.7213371652225895,22.0,7.0,84.0,6.4,16.6,0.8,3.4,369.4,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
Mason Wood,St Kilda,2024,R14,2024-06-14,Lions,23.333333333333332,22.6,18.875,2.5099800796022267,7.199950396654529,21.0,8.0,85.6,6.8,16.4,0.8,3.0,351.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
Mason Wood,St Kilda,2024,R16,2024-06-30,Power,21.666666666666668,22.8,19.22222222222222,2.3874672772626644,6.815016100086957,22.0,9.0,86.4,6.8,16.4,1.0,3.0,331.6,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
Mason Wood,St Kilda,2024,R17,2024-07-07,Swans,20.666666666666668,22.2,19.2,2.949576240750525,6.425643072011462,19.0,10.0,87.8,6.6,16.0,0.8,3.2,353.2,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
Mason Wood,St Kilda,2024,R18,2024-07-13,Crows,18.333333333333332,19.6,19.1,3.361547262794322,6.505553183413554,14.0,11.0,88.8,6.0,14.2,0.8,3.2,338.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
Mason Wood,St Kilda,2024,R19,2024-07-20,Eagles,16.0,18.2,20.3,3.5637059362410923,3.7133393177689658,15.0,12.0,90.2,6.4,12.0,1.0,3.0,296.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
Mason Wood,St Kilda,2024,R20,2024-07-27,Bombers,16.0,17.8,20.2,3.271085446759225,3.73571352696584,19.0,13.0,90.0,6.0,11.4,1.0,3.4,302.4,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
Mason Wood,St Kilda,2024,R21,2024-08-04,Lions,17.666666666666668,17.2,20.0,2.4899799195977463,3.7416573867739413,19.0,14.0,89.8,5.0,11.6,0.6,3.4,322.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
Mason Wood,St Kilda,2024,R22,2024-08-11,Tigers,18.0,16.6,19.4,2.302172886644268,3.8643671323171835,16.0,15.0,89.2,5.2,10.6,0.6,3.0,290.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
Mason Wood,St Kilda,2024,R23,2024-08-17,Cats,19.0,18.2,18.9,2.7748873851023217,2.998147576235848,22.0,16.0,87.4,4.4,12.4,0.4,3.2,322.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
Mason Wood,St Kilda,2024,R24,2024-08-25,Blues,18.333333333333332,18.6,18.4,2.3021728866442674,2.836272984824353,17.0,17.0,86.8,4.2,13.6,0.2,3.0,346.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
Chayce Jones,Adelaide,2025,R21,2025-08-01,Hawks,8.0,8.0,8.0,2.0,2.0,6.0,3.0,55.666666666666664,3.3333333333333335,5.0,0.3333333333333333,0.3333333333333333,107.66666666666667,6.0,344.7,204.4,140.3,131.9,202.7,39.9,51.4,5853.8,4.0
Chayce Jones,Adelaide,2025,R22,2025-08-10,Eagles,6.0,7.0,7.0,2.581988897471611,2.581988897471611,4.0,4.0,49.75,2.75,4.5,0.25,0.25,108.25,9.0,372.5,218.6,153.9,136.5,230.4,42.0,57.2,6198.0,2.0
Chayce Jones,Adelaide,2024,R4,2024-04-04,Demons,13.666666666666666,13.666666666666666,13.666666666666666,1.5275252316519468,1.5275252316519468,12.0,3.0,86.0,5.0,8.333333333333334,1.6666666666666667,2.0,208.33333333333334,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
Chayce Jones,Adelaide,2024,R5,2024-04-13,Blues,13.666666666666666,14.0,14.0,1.4142135623730951,1.4142135623730951,15.0,4.0,85.25,5.5,8.0,2.0,1.5,205.25,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
Chayce Jones,Adelaide,2024,R6,2024-04-19,Bombers,15.666666666666666,15.2,15.2,2.949576240750525,2.949576240750525,20.0,5.0,84.2,6.2,9.0,2.0,1.6,234.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
Chayce Jones,Adelaide,2024,R7,2024-04-27,Kangaroos,17.666666666666668,15.8,15.666666666666666,3.1937438845342623,2.875181153713043,18.0,6.0,83.4,6.8,9.8,2.6,1.6,259.8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
Chayce Jones,Adelaide,2024,R8,2024-05-02,Power,16.333333333333332,15.2,15.0,3.8340579025361627,3.1622776601683795,11.0,7.0,84.6,6.0,10.2,2.2,1.6,272.8,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
Chayce Jones,Adelaide,2024,R9,2024-05-12,Lions,13.666666666666666,15.2,14.625,3.8340579025361627,3.113908889391045,12.0,8.0,84.8,6.4,9.2,2.4,1.8,278.4,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
Chayce Jones,Adelaide,2024,R10,2024-05-18,Magpies,12.333333333333334,15.0,14.555555555555555,3.872983346207417,2.9202359113225387,14.0,9.0,83.4,6.0,9.2,2.2,2.0,291.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
Chayce Jones,Adelaide,2024,R11,2024-05-26,Eagles,15.0,14.8,15.0,3.5637059362410923,3.0912061651652345,19.0,10.0,84.6,5.0,9.4,2.2,2.0,311.6,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
Chayce Jones,Adelaide,2024,R12,2024-06-01,Hawks,17.333333333333332,15.0,15.4,3.8078865529319543,3.3399933466334266,19.0,11.0,85.6,4.2,9.8,2.0,2.2,332.4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
Chayce Jones,Adelaide,2024,R13,2024-06-06,Tigers,18.333333333333332,16.2,15.7,3.1144823004794873,3.3349995835415367,17.0,12.0,84.0,4.2,11.4,1.8,2.4,358.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
Chayce Jones,Adelaide,2024,R14,2024-06-15,Swans,16.666666666666668,16.6,15.9,2.5099800796022267,3.142893217686178,14.0,13.0,84.0,5.0,11.4,1.8,2.6,365.2,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
Chayce Jones,Adelaide,2024,R20,2024-07-28,Hawks,14.333333333333334,16.2,15.6,3.1144823004794873,3.3730961708462712,12.0,14.0,86.0,4.6,11.8,1.6,2.8,347.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
Chayce Jones,Adelaide,2024,R24,2024-08-24,Swans,13.0,15.0,14.9,2.9154759474226504,3.0713731999438516,13.0,15.0,83.8,4.6,10.6,1.4,2.8,296.6,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
Nick Vlastuin,Richmond,2025,R4,2025-04-05,Lions,16.0,16.0,16.0,4.358898943540674,4.358898943540674,13.0,3.0,81.0,4.666666666666667,8.666666666666666,0.6666666666666666,1.3333333333333333,369.0,7.0,342.1,198.7,143.4,129.6,203.7,35.7,50.1,5889.8,16.0
Nick Vlastuin,Richmond,2025,R5,2025-04-13,Dockers,14.333333333333334,16.0,16.0,3.559026084010437,3.559026084010437,16.0,4.0,81.75,4.25,8.75,0.5,1.25,374.0,8.0,350.4,209.0,141.3,133.6,209.3,37.1,49.1,5713.0,20.0
Nick Vlastuin,Richmond,2025,R6,2025-04-19,Suns,16.333333333333332,16.8,16.8,3.5637059362410923,3.5637059362410923,20.0,5.0,82.0,4.4,10.2,0.4,1.2,373.6,6.0,351.0,204.3,146.7,131.0,211.8,36.3,49.5,5956.6,27.0
Nick Vlastuin,Richmond,2025,R7,2025-04-24,Demons,21.0,18.0,18.5,5.70087712549569,5.244044240850758,27.0,6.0,82.4,5.4,10.4,0.4,1.2,401.6,5.0,361.6,214.0,147.7,124.3,227.0,35.8,49.1,5925.3,22.0
Nick Vlastuin,Richmond,2025,R8,2025-05-04,Hawks,23.0,19.6,19.0,5.412947441089743,4.96655480858378,22.0,7.0,83.2,5.6,11.4,0.0,1.0,430.0,10.0,344.7,204.4,140.3,131.9,202.7,39.9,51.4,5853.8,20.0
